,M
1573,0.017515052
1574,-0.007662835
1575,0.014778325
1576,0.0027367268
1577,-0.10071155
1578,-0.18555008
1579,-0.28680897
1580,-0.40339354
1581,-0.3918993
1582,-0.1724138
1583,-0.025725232
1584,-0.07279693
1585,-0.0038314175
1586,0.08210181
1587,0.068418175
1588,0.07827039
1589,0.22988506
1590,0.24466339
1591,0.06732348
1592,0.01642036
1593,0.10782704
1594,0.24466339
1595,0.28790367
1596,0.17460318
1597,-0.09906951
1598,-0.26327312
1599,-0.14012042
1600,-0.067870826
1601,-0.09742748
1602,-0.19321291
1603,-0.13300492
1604,-0.019704433
1605,-0.12370005
1606,-0.1784346
1607,-0.11603722
1608,-0.14614122
1609,-0.18828681
1610,-0.17898194
1611,-0.13355227
1612,0.01423098
1613,0.04269294
1614,0.0892173
1615,0.12260536
1616,0.0711549
1617,-0.0027367268
1618,-0.030103996
1619,0.05199781
1620,0.061850026
1621,-0.03065134
1622,-0.087027915
1623,-0.043240286
1624,0.039408866
1625,-0.062397372
1626,-0.23918992
1627,-0.2616311
1628,-0.2556103
1629,-0.3464696
1630,-0.37219486
1631,-0.1833607
1632,0.11713191
1633,0.26108375
1634,0.11658456
1635,-0.02736727
1636,0.13574165
1637,0.19321291
1638,0.106732346
1639,-0.031746034
1640,-0.07170224
1641,0.15161467
1642,0.28735632
1643,0.19978106
1644,0.22331691
1645,0.27203065
1646,0.196497
1647,0.025177887
1648,-0.01532567
1649,0.07608101
1650,0.06403941
1651,0.041050903
1652,0.093048714
1653,0.23754789
1654,0.15763547
1655,0.030103996
1656,0.019157087
1657,0.06403941
1658,-0.029009305
1659,-0.2413793
1660,-0.28133553
1661,-0.27093595
1662,-0.27312535
1663,-0.25013682
1664,-0.19759168
1665,-0.08264915
1666,0.052545156
1667,0.15599343
1668,0.20580186
1669,0.21346469
1670,0.10454296
1671,-0.0060207993
1672,-0.15161467
1673,-0.20470718
1674,-0.07608101
1675,0.12698413
1676,0.13409962
1677,0.113300495
1678,0.28297755
1679,0.2846196
1680,0.2014231
1681,0.13191023
1682,0.040503558
1683,-0.07224959
1684,-0.13847838
1685,-0.118773945
1686,-0.059660647
1687,0.051450465
1688,0.09688013
1689,-0.026819924
1690,-0.08155446
1691,-0.10454296
1692,-0.2545156
1693,-0.38642582
1694,-0.2944718
1695,-0.22879037
1696,-0.18992884
1697,-0.16748768
1698,-0.13409962
1699,-0.033388067
1700,0.056376573
1701,-0.018062398
1702,-0.05473454
1703,-0.13136289
1704,-0.18500273
1705,-0.13300492
1706,-0.041050903
1707,-0.013136289
1708,0.0038314175
1709,0.06896552
1710,0.062397372
1711,-0.01532567
1712,-0.038314175
1713,-0.119321294
1714,-0.3087028
1715,-0.22879037
1716,-0.055829227
1717,-0.05528188
1718,-0.09578544
1719,0.0
1720,0.10180624
1721,0.20361248
1722,0.2616311
1723,0.17569786
1724,0.15161467
1725,0.11494253
1726,0.047071703
1727,0.027914613
1728,0.11439519
1729,0.17186645
1730,0.13574165
1731,0.16201423
1732,0.26710454
1733,0.25779969
1734,0.12370005
1735,-0.037219487
1736,-0.14559387
1737,-0.14614122
1738,-0.13902572
1739,-0.16365626
1740,-0.18117131
1741,-0.17077176
1742,-0.020799125
1743,-0.00821018
1744,-0.045429666
1745,-0.018062398
1746,0.013683635
1747,-0.04597701
1748,-0.038314175
1749,0.024630541
1750,0.046524357
1751,0.048166394
1752,-0.015873017
1753,0.04269294
1754,0.087027915
1755,-0.02846196
1756,-0.2074439
1757,-0.28790367
1758,-0.19102353
1759,-0.16146688
1760,-0.2014231
1761,-0.18117131
1762,-0.067870826
1763,0.012588943
1764,0.098522164
1765,0.15544608
1766,0.1713191
1767,0.19813903
1768,0.19704433
1769,0.19321291
1770,0.26546252
1771,0.28297755
1772,0.38806787
1773,0.5084838
1774,0.500821
1775,0.42474002
1776,0.13574165
1777,-0.01423098
1778,-0.05199781
1779,-0.12315271
1780,-0.1532567
1781,-0.17022441
1782,-0.10782704
1783,-0.049808428
1784,-0.012588943
1785,0.031746034
1786,0.0027367268
1787,-0.094143406
1788,-0.18609743
1789,-0.17186645
1790,-0.13300492
1791,0.017515052
1792,0.16858238
1793,0.2304324
1794,0.2364532
1795,0.29392448
1796,0.3568692
1797,0.2025178
1798,0.020251779
1799,-0.041050903
1800,-0.23590586
1801,-0.334428
1802,-0.35632184
1803,-0.31472358
1804,-0.1724138
1805,-0.1412151
1806,-0.19978106
1807,-0.10454296
1808,-0.060207993
1809,-0.16201423
1810,-0.15982485
1811,0.0049261083
1812,0.092501365
1813,0.15270936
1814,0.23754789
1815,0.25725234
1816,0.3355227
1817,0.2714833
1818,0.0771757
1819,0.067870826
1820,0.055829227
1821,0.060207993
1822,-0.01642036
1823,-0.105637655
1824,-0.13464697
1825,-0.04378763
1826,0.004378763
1827,-0.01423098
1828,0.09906951
1829,0.1532567
1830,0.120415986
1831,0.08155446
1832,0.062397372
1833,-0.052545156
1834,-0.15051998
1835,-0.13683635
1836,0.08374384
1837,0.14942528
1838,0.14285715
1839,0.17952928
1840,0.119321294
1841,0.1423098
1842,0.17077176
1843,0.09085933
1844,0.053639848
1845,0.024083197
1846,-0.02846196
1847,-0.012588943
1848,0.07224959
1849,0.13847838
1850,0.12807882
1851,0.018609744
1852,-0.04761905
1853,0.01532567
1854,-0.025177887
1855,-0.12643678
1856,-0.09195402
1857,0.10344828
1858,0.29173508
1859,0.33607006
1860,0.27750412
1861,0.14012042
1862,0.08538588
1863,0.1603722
1864,0.11603722
1865,0.021893814
1866,-0.01642036
1867,-0.062397372
1868,-0.1012589
1869,-0.14559387
1870,-0.17405583
1871,-0.1412151
1872,-0.16475096
1873,-0.17624521
1874,-0.092501365
1875,-0.05473454
1876,0.08866995
1877,0.1652983
1878,0.16694035
1879,0.17296115
1880,0.21565408
1881,0.07334428
1882,0.0010946908
1883,0.044334974
1884,-0.0060207993
1885,-0.05473454
1886,-0.111658454
1887,-0.17788725
1888,-0.19813903
1889,-0.1122058
1890,0.0054734536
1891,0.016967706
1892,-0.018062398
1893,-0.111658454
1894,-0.14614122
1895,-0.044334974
1896,-0.011494253
1897,-0.06732348
1898,-0.08429119
1899,-0.09195402
1900,-0.03448276
1901,0.051450465
1902,0.045429666
1903,0.03284072
1904,0.016967706
1905,0.12807882
1906,0.12698413
1907,0.0032840723
1908,-0.023535851
1909,-0.020799125
1910,-0.01532567
1911,0.041050903
1912,-0.023535851
1913,-0.06349207
1914,-0.1302682
1915,-0.24904214
1916,-0.24411604
1917,-0.24794745
1918,-0.28188288
1919,-0.21237001
1920,-0.16694035
1921,-0.1483306
1922,-0.013136289
1923,-0.01532567
1924,-0.12096333
1925,-0.20853859
1926,-0.25013682
1927,-0.2736727
1928,-0.23152709
1929,-0.093048714
1930,-0.112753145
1931,-0.12972085
1932,-0.09578544
1933,0.04871374
1934,0.045429666
1935,-0.05528188
1936,-0.12753147
1937,-0.106732346
1938,-0.047071703
1939,-0.01532567
1940,0.06951286
1941,0.13793103
1942,0.23426382
1943,0.32950193
1944,0.29611385
1945,0.21510673
1946,0.14614122
1947,0.09688013
1948,-0.0038314175
1949,-0.07827039
1950,-0.0032840723
1951,0.05801861
1952,0.0005473454
1953,-0.042145595
1954,0.019157087
1955,0.016967706
1956,-0.06458675
1957,-0.10235359
1958,-0.09742748
1959,-0.06130268
1960,-0.124794744
1961,-0.15216202
1962,-0.093596056
1963,0.07006021
1964,0.16803503
1965,0.19485496
1966,0.196497
1967,0.16584565
1968,0.112753145
1969,0.05528188
1970,0.112753145
1971,0.23481117
1972,0.24630542
1973,0.11713191
1974,0.06951286
1975,0.08648057
1976,0.04597701
1977,-0.020251779
1978,-0.06896552
1979,-0.055829227
1980,0.093048714
1981,0.14340448
1982,0.0591133
1983,0.10892173
1984,0.1242474
1985,0.030103996
1986,0.024083197
1987,0.01423098
1988,-0.03284072
1989,-0.016967706
1990,0.024083197
1991,-0.09195402
1992,-0.119868636
1993,0.09742748
1994,0.17788725
1995,0.13793103
1996,0.11713191
1997,0.11658456
1998,-0.0010946908
1999,-0.09031199
2000,-0.12205802
2001,-0.18390805
2002,-0.18773946
2003,-0.06130268
2004,0.039408866
2005,0.20197044
2006,0.28790367
2007,0.2304324
2008,0.1592775
2009,0.10235359
2010,-0.035030104
2011,-0.15818281
2012,-0.18609743
2013,-0.14285715
2014,-0.13738368
2015,-0.22276957
2016,-0.17788725
2017,-0.12862617
2018,-0.07170224
2019,-0.12588944
2020,-0.21839081
2021,-0.3727422
2022,-0.47837985
2023,-0.41105637
2024,-0.3015873
2025,-0.13574165
2026,0.05801861
2027,0.10837439
2028,0.13574165
2029,0.19594964
2030,0.12862617
2031,-0.045429666
2032,-0.15051998
2033,-0.22222222
2034,-0.27750412
2035,-0.29994527
2036,-0.28735632
2037,-0.24794745
2038,-0.09742748
2039,0.0021893815
2040,-0.046524357
2041,-0.0651341
2042,0.029009305
2043,-0.029009305
2044,-0.15544608
2045,-0.13738368
2046,0.00821018
2047,0.0010946908
2048,0.05528188
2049,0.058565956
2050,0.036124796
2051,0.0591133
2052,0.03557745
2053,-0.09578544
2054,-0.14942528
2055,0.036124796
2056,0.22988506
2057,0.242474
2058,0.24356869
2059,0.24302134
2060,0.17952928
2061,0.10946908
2062,0.09633279
2063,0.058565956
2064,-0.043240286
2065,-0.09085933
2066,-0.11111111
2067,-0.13793103
2068,-0.13409962
2069,-0.136289
2070,-0.09742748
2071,-0.08429119
2072,-0.017515052
2073,-0.044334974
2074,-0.13847838
2075,-0.13355227
2076,0.0005473454
2077,0.04378763
2078,-0.013683635
2079,-0.093596056
2080,-0.08648057
2081,-0.11001642
2082,-0.107279696
2083,-0.06896552
2084,-0.02244116
2085,-0.0711549
2086,-0.13574165
2087,-0.06951286
2088,-0.07827039
2089,-0.074986316
2090,0.013136289
2091,0.07279693
2092,0.15763547
2093,0.3678161
2094,0.45429665
2095,0.392994
2096,0.30706075
2097,0.24958949
2098,0.13683635
2099,0.052545156
2100,0.05692392
2101,0.100164205
2102,0.06732348
2103,0.031746034
2104,0.050355773
2105,0.1302682
2106,0.105637655
2107,-0.066776134
2108,-0.1412151
2109,-0.14176245
2110,-0.13245758
2111,-0.060207993
2112,0.1713191
2113,0.28735632
2114,0.27640942
2115,0.2025178
2116,0.18226601
2117,0.23371647
2118,0.20197044
2119,0.039956212
2120,-0.05801861
2121,0.03557745
2122,0.03557745
2123,0.03065134
2124,0.056376573
2125,-0.01423098
2126,-0.105637655
2127,-0.22660099
2128,-0.33114395
2129,-0.30541873
2130,-0.1603722
2131,-0.20689656
2132,-0.20470718
2133,-0.17952928
2134,-0.19704433
2135,-0.16584565
2136,-0.10837439
2137,-0.08538588
2138,-0.11439519
2139,-0.09578544
2140,-0.060207993
2141,-0.05090312
2142,-0.053639848
2143,-0.049261082
2144,-0.053092502
2145,-0.038314175
2146,-0.022988506
2147,-0.023535851
2148,-0.105637655
2149,-0.10235359
2150,-0.12807882
2151,-0.21072797
2152,-0.23754789
2153,-0.26929393
2154,-0.18062398
2155,-0.059660647
2156,0.014778325
2157,0.15161467
2158,0.318555
2159,0.3979201
2160,0.3596059
2161,0.35632184
2162,0.30268198
2163,0.21127531
2164,0.19978106
2165,0.24685277
2166,0.26108375
2167,0.3316913
2168,0.29009303
2169,0.19594964
2170,0.09031199
2171,-0.055829227
2172,-0.18664478
2173,-0.24685277
2174,-0.3464696
2175,-0.36562672
2176,-0.22222222
2177,-0.055829227
2178,0.08483853
2179,0.13136289
2180,0.12588944
2181,0.07060755
2182,0.010399562
2183,-0.06349207
2184,-0.099616855
2185,-0.074438974
2186,-0.0711549
2187,-0.10235359
2188,0.05528188
2189,0.15763547
2190,0.10454296
2191,0.124794744
2192,0.17679256
2193,0.20963328
2194,0.1302682
2195,-0.025725232
2196,-0.009304872
2197,-0.039956212
2198,-0.09797482
2199,-0.01532567
2200,0.06568144
2201,0.08155446
2202,0.119321294
2203,0.14559387
2204,0.16256158
2205,0.20415983
2206,0.22167487
2207,0.18828681
2208,0.119868636
2209,0.058565956
2210,0.16091955
2211,0.2605364
2212,0.30487138
2213,0.43623427
2214,0.48932678
2215,0.4329502
2216,0.3448276
2217,0.22112752
2218,0.07224959
2219,0.0021893815
2220,0.01642036
2221,-0.021893814
2222,-0.029009305
2223,0.014778325
2224,0.05692392
2225,0.067870826
2226,0.039956212
2227,-0.033935413
2228,-0.18992884
2229,-0.28024083
2230,-0.27969348
2231,-0.31910235
2232,-0.34044883
2233,-0.2676519
2234,-0.019157087
2235,0.099616855
2236,-0.012041599
2237,-0.02736727
2238,-0.06622879
2239,-0.16858238
2240,-0.2014231
2241,-0.05199781
2242,0.015873017
2243,-0.021893814
2244,0.11384784
2245,0.23754789
2246,0.22824302
2247,0.09031199
2248,-0.07553366
2249,-0.1954023
2250,-0.3448276
2251,-0.37821564
2252,-0.41598248
2253,-0.33607006
2254,-0.31034482
2255,-0.24302134
2256,-0.17569786
2257,-0.19759168
2258,-0.13081555
2259,-0.113300495
2260,-0.051450465
2261,-0.098522164
2262,-0.16912971
2263,-0.025725232
2264,0.17952928
2265,0.2676519
2266,0.38697317
2267,0.5270936
2268,0.49808428
2269,0.34099618
2270,0.18883416
2271,0.066776134
2272,-0.025177887
2273,-0.16803503
2274,-0.24904214
2275,-0.12698413
2276,-0.033388067
2277,0.09633279
2278,0.14285715
2279,0.11056376
2280,0.024630541
2281,-0.060207993
2282,-0.13409962
2283,-0.19102353
2284,-0.39408866
2285,-0.39244664
2286,-0.28188288
2287,-0.035030104
2288,0.13847838
2289,0.16146688
2290,0.2014231
2291,0.16803503
2292,0.12205802
2293,0.113300495
2294,0.08648057
2295,0.04597701
2296,0.026272578
2297,0.1603722
2298,0.29830322
2299,0.31527093
2300,0.31636563
2301,0.27914613
2302,0.12096333
2303,-0.051450465
2304,-0.11111111
2305,-0.17898194
2306,-0.23316912
2307,-0.26710454
2308,-0.25396827
2309,-0.19704433
2310,-0.2293377
2311,-0.21784346
2312,-0.17515051
2313,-0.19485496
2314,-0.17788725
2315,-0.119868636
2316,-0.018062398
2317,-0.023535851
2318,-0.049261082
2319,0.0065681445
2320,0.09140668
2321,0.07553366
2322,0.0892173
2323,0.098522164
2324,0.12807882
2325,0.0831965
2326,-0.043240286
2327,-0.1483306
2328,-0.19102353
2329,-0.17296115
2330,-0.14778325
2331,-0.08045977
2332,0.0005473454
2333,-0.06130268
2334,-0.13081555
2335,-0.06458675
2336,0.04597701
2337,0.025177887
2338,-0.04378763
2339,-0.030103996
2340,-0.009852217
2341,0.03667214
2342,0.022988506
2343,0.04269294
2344,0.012588943
2345,0.107279696
2346,0.16475096
2347,0.20032841
2348,0.1833607
2349,0.12370005
2350,0.21237001
2351,0.20470718
2352,0.14012042
2353,0.20634921
2354,0.22331691
2355,0.07334428
2356,0.02134647
2357,0.012588943
2358,-0.048166394
2359,-0.2665572
2360,-0.34209085
2361,-0.23097976
2362,-0.1904762
2363,-0.14340448
2364,-0.12862617
2365,-0.26217842
2366,-0.3908046
2367,-0.49042144
2368,-0.5473454
2369,-0.46633825
2370,-0.4800219
2371,-0.48823208
2372,-0.32402846
2373,-0.057471264
2374,0.049261082
2375,0.1012589
2376,0.13355227
2377,0.118773945
2378,0.008757526
2379,0.026819924
2380,0.15654078
2381,0.14778325
2382,0.07881773
2383,-0.021893814
2384,-0.04159825
2385,-0.07334428
2386,0.016967706
2387,-0.073891625
2388,-0.051450465
2389,0.07224959
2390,0.033388067
2391,0.066776134
2392,0.08812261
2393,0.1713191
2394,0.31746033
2395,0.41652983
2396,0.38970992
2397,0.37000546
2398,0.43240285
2399,0.38970992
2400,0.29064038
2401,0.166393
2402,-0.015873017
2403,-0.07006021
2404,-0.13902572
2405,-0.15873016
2406,-0.03065134
2407,0.009852217
2408,0.03284072
2409,0.058565956
2410,0.15818281
2411,0.1423098
2412,0.03557745
2413,-0.043240286
2414,-0.045429666
2415,-0.07224959
2416,-0.073891625
2417,0.100164205
2418,0.11001642
2419,0.07553366
2420,0.12260536
2421,0.0016420361
2422,-0.166393
2423,-0.26491517
2424,-0.27093595
2425,-0.37000546
2426,-0.43513957
2427,-0.24411604
2428,-0.24466339
2429,-0.15216202
2430,-0.013136289
2431,0.05199781
2432,0.15708812
2433,0.15982485
2434,0.08483853
2435,0.08757526
2436,0.21784346
2437,0.26382047
2438,0.16912971
2439,0.1423098
2440,0.09031199
2441,0.14942528
2442,0.16912971
2443,0.0651341
2444,0.09578544
2445,0.073891625
2446,0.08538588
2447,0.039956212
2448,0.00711549
2449,0.053639848
2450,0.031198686
2451,0.03667214
2452,0.074986316
2453,-0.015873017
2454,-0.03557745
2455,0.030103996
2456,-0.030103996
2457,-0.20197044
2458,-0.098522164
2459,-0.09906951
2460,-0.21620142
2461,-0.2074439
2462,-0.13300492
2463,-0.07060755
2464,-0.008757526
2465,0.100164205
2466,0.13191023
2467,0.19157088
2468,0.20306513
2469,0.11056376
2470,0.18226601
2471,0.020799125
2472,-0.14176245
2473,0.00711549
2474,0.06568144
2475,0.0952381
2476,0.049808428
2477,0.038314175
2478,0.098522164
2479,0.1954023
2480,0.12151067
2481,-0.0016420361
2482,-0.010399562
2483,-0.13902572
2484,-0.24411604
2485,-0.26382047
2486,-0.41160372
2487,-0.39135194
2488,-0.34920636
2489,-0.33935413
2490,-0.23754789
2491,-0.1904762
2492,-0.11384784
2493,-0.013683635
2494,0.100164205
2495,0.15708812
2496,0.28735632
2497,0.3858785
2498,0.21072797
2499,0.3218391
2500,0.3459223
2501,0.16201423
2502,0.19813903
2503,0.07827039
2504,-0.08374384
2505,-0.12205802
2506,-0.087027915
2507,-0.10837439
2508,-0.16912971
2509,-0.23700054
2510,-0.14778325
2511,-0.011494253
2512,-0.009304872
2513,-0.045429666
2514,0.0038314175
2515,0.018062398
2516,0.11111111
2517,0.19266558
2518,0.15161467
2519,0.1182266
2520,0.025725232
2521,-0.00821018
2522,-0.067870826
2523,-0.013136289
2524,-0.022988506
2525,-0.1592775
2526,-0.03886152
2527,-0.14012042
2528,-0.13245758
2529,-0.039956212
2530,-0.05090312
2531,-0.08648057
2532,-0.14887795
2533,0.02134647
2534,0.07279693
2535,-0.0892173
2536,-0.10509031
2537,-0.040503558
2538,0.05090312
2539,0.041050903
2540,0.0892173
2541,0.112753145
2542,0.107279696
2543,0.08155446
2544,0.048166394
2545,0.03065134
2546,-0.099616855
2547,-0.087027915
2548,0.009304872
2549,-0.019704433
2550,-0.04488232
2551,-0.04159825
2552,0.08264915
2553,0.12370005
2554,0.07279693
2555,0.061850026
2556,0.048166394
2557,0.073891625
2558,0.00821018
2559,-0.11658456
2560,-0.040503558
2561,-0.04159825
2562,-0.11111111
2563,-0.118773945
2564,0.0054734536
2565,0.0021893815
2566,0.03448276
2567,0.039956212
2568,0.035030104
2569,0.021893814
2570,-0.19266558
2571,-0.16912971
2572,-0.15489875
2573,-0.20525451
2574,-0.2846196
2575,-0.15489875
2576,0.022988506
2577,-0.018609744
2578,-0.08593322
2579,-0.0049261083
2580,0.054187194
2581,0.106185004
2582,0.04871374
2583,-0.033935413
2584,-0.031746034
2585,-0.060755335
2586,-0.053092502
2587,-0.038314175
2588,-0.06130268
2589,-0.08045977
2590,-0.11494253
2591,-0.093596056
2592,-0.03448276
2593,-0.04871374
2594,-0.00711549
2595,0.025177887
2596,0.038314175
2597,0.0065681445
2598,0.08429119
2599,0.17679256
2600,0.08866995
2601,0.07553366
2602,0.08483853
2603,0.039956212
2604,0.04597701
2605,-0.007662835
2606,0.05199781
2607,0.11658456
2608,0.05199781
2609,0.23973727
2610,0.3716475
2611,0.3076081
2612,0.21237001
2613,0.22331691
2614,0.15599343
2615,0.033388067
2616,-0.052545156
2617,-0.012041599
2618,0.09578544
2619,0.20525451
2620,0.20470718
2621,0.21729611
2622,0.29720855
2623,0.12260536
2624,0.030103996
2625,0.060207993
2626,-0.025177887
2627,-0.07881773
2628,-0.055829227
2629,-0.04488232
2630,-0.087027915
2631,0.0
2632,0.03557745
2633,-0.05528188
2634,-0.14997263
2635,-0.25998905
2636,-0.2703886
2637,-0.26327312
2638,-0.29337713
2639,-0.26929393
2640,-0.15489875
2641,-0.013683635
2642,0.16967706
2643,0.1773399
2644,0.093596056
2645,0.119868636
2646,0.021893814
2647,-0.18226601
2648,-0.2944718
2649,-0.1893815
2650,-0.11548988
2651,-0.060755335
2652,0.09742748
2653,0.22112752
2654,0.20853859
2655,0.17186645
2656,0.12972085
2657,0.16912971
2658,-0.07936508
2659,-0.22495896
2660,-0.19211823
2661,-0.17624521
2662,-0.06458675
2663,0.13081555
2664,0.21455939
2665,0.3546798
2666,0.38806787
2667,0.30925015
2668,0.2556103
2669,0.18390805
2670,0.100164205
2671,-0.013136289
2672,-0.04761905
2673,-0.01423098
2674,-0.0016420361
2675,0.0
2676,-0.00711549
2677,-0.025725232
2678,-0.100164205
2679,-0.13355227
2680,-0.10837439
2681,-0.25177887
2682,-0.332786
2683,-0.22386426
2684,-0.17460318
2685,-0.13409962
2686,-0.031198686
2687,-0.06951286
2688,-0.17679256
2689,-0.11001642
2690,-0.08538588
2691,-0.1592775
2692,-0.2676519
2693,-0.2545156
2694,-0.14176245
2695,-0.017515052
2696,-0.022988506
2697,-0.031198686
2698,-0.043240286
2699,-0.023535851
2700,-0.032293376
2701,-0.068418175
2702,-0.20087576
2703,-0.1242474
2704,-0.08374384
2705,-0.039408866
2706,0.16803503
2707,0.16365626
2708,0.21018063
2709,0.2074439
2710,0.0591133
2711,-0.07060755
2712,-0.10837439
2713,-0.11548988
2714,-0.18281336
2715,-0.0591133
2716,0.09031199
2717,0.15051998
2718,0.23481117
2719,0.2594417
2720,0.20470718
2721,0.24521072
2722,0.11001642
2723,-0.00821018
2724,-0.020251779
2725,-0.106185004
2726,-0.08264915
2727,0.067870826
2728,0.14395183
2729,0.19868638
2730,0.13847838
2731,0.0952381
2732,0.11494253
2733,0.11056376
2734,-0.112753145
2735,-0.15161467
2736,-0.039956212
2737,0.035030104
2738,0.04761905
2739,0.068418175
2740,0.18281336
2741,0.17296115
2742,0.09085933
2743,0.0005473454
2744,-0.14559387
2745,-0.34099618
2746,-0.34044883
2747,-0.30377668
2748,-0.22550629
2749,-0.059660647
2750,0.12370005
2751,0.22769567
2752,0.3459223
2753,0.23097976
2754,0.05801861
2755,0.05473454
2756,-0.106185004
2757,-0.2304324
2758,-0.19485496
2759,-0.09195402
2760,-0.0711549
